,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
98943,Kerala,KANNUR,1999,Whole Year,Turmeric,323.0,1178.0
98944,Kerala,KANNUR,1999,Winter,Rice,4548.0,7868.0
98945,Kerala,KANNUR,2000,Autumn,Rice,6926.0,12046.0
98946,Kerala,KANNUR,2000,Kharif,Sesamum,10.0,6.0
98947,Kerala,KANNUR,2000,Summer,Rice,324.0,410.0
98948,Kerala,KANNUR,2000,Whole Year,Arecanut,13274.0,12923.0
98949,Kerala,KANNUR,2000,Whole Year,Banana,2035.0,16436.0
98950,Kerala,KANNUR,2000,Whole Year,Black pepper,24569.0,5038.0
98951,Kerala,KANNUR,2000,Whole Year,Cardamom,128.0,
98952,Kerala,KANNUR,2000,Whole Year,Cashewnut,27757.0,27621.0
98953,Kerala,KANNUR,2000,Whole Year,Coconut,96975.0,621000000.0
98954,Kerala,KANNUR,2000,Whole Year,Dry ginger,240.0,859.0
98955,Kerala,KANNUR,2000,Whole Year,Sugarcane,5.0,810.0
98956,Kerala,KANNUR,2000,Whole Year,Sweet potato,22.0,250.0
98957,Kerala,KANNUR,2000,Whole Year,Tapioca,3945.0,90706.0
98958,Kerala,KANNUR,2000,Whole Year,Turmeric,279.0,761.0
98959,Kerala,KANNUR,2000,Winter,Rice,4541.0,8228.0
98960,Kerala,KANNUR,2001,Autumn,Rice,5915.0,10557.0
98961,Kerala,KANNUR,2001,Kharif,Sesamum,4.0,
98962,Kerala,KANNUR,2001,Summer,Rice,369.0,514.0
98963,Kerala,KANNUR,2001,Whole Year,Arecanut,14436.0,14237.0
98964,Kerala,KANNUR,2001,Whole Year,Banana,2480.0,17736.0
98965,Kerala,KANNUR,2001,Whole Year,Black pepper,23341.0,4412.0
98966,Kerala,KANNUR,2001,Whole Year,Cardamom,128.0,
98967,Kerala,KANNUR,2001,Whole Year,Cashewnut,27103.0,24087.0
98968,Kerala,KANNUR,2001,Whole Year,Coconut,95712.0,604000000.0
98969,Kerala,KANNUR,2001,Whole Year,Dry ginger,345.0,1188.0
98970,Kerala,KANNUR,2001,Whole Year,Rubber,34012.0,38800.0
98971,Kerala,KANNUR,2001,Whole Year,Sweet potato,34.0,386.0
98972,Kerala,KANNUR,2001,Whole Year,Tapioca,3420.0,73011.0
98973,Kerala,KANNUR,2001,Whole Year,Turmeric,174.0,445.0
98974,Kerala,KANNUR,2001,Winter,Rice,4703.0,8392.0
98975,Kerala,KANNUR,2002,Autumn,Rice,6369.0,11911.0
98976,Kerala,KANNUR,2002,Kharif,Sesamum,1.0,
98977,Kerala,KANNUR,2002,Summer,Rice,318.0,428.0
98978,Kerala,KANNUR,2002,Whole Year,Arecanut,14182.0,14737.0
98979,Kerala,KANNUR,2002,Whole Year,Banana,2445.0,20280.0
98980,Kerala,KANNUR,2002,Whole Year,Bhindi,27.0,0.0
98981,Kerala,KANNUR,2002,Whole Year,Bitter Gourd,76.0,0.0
98982,Kerala,KANNUR,2002,Whole Year,Black pepper,22492.0,4362.0
98983,Kerala,KANNUR,2002,Whole Year,Brinjal,8.0,0.0
98984,Kerala,KANNUR,2002,Whole Year,Cardamom,128.0,
98985,Kerala,KANNUR,2002,Whole Year,Cashewnut,27123.0,25474.0
98986,Kerala,KANNUR,2002,Whole Year,Cashewnut Raw,27123.0,25474.0
98987,Kerala,KANNUR,2002,Whole Year,Coconut,94217.0,559000000.0
98988,Kerala,KANNUR,2002,Whole Year,Drum Stick,2020.0,1541.0
98989,Kerala,KANNUR,2002,Whole Year,Dry ginger,266.0,942.0
98990,Kerala,KANNUR,2002,Whole Year,Jack Fruit,13828.0,46.0
98991,Kerala,KANNUR,2002,Whole Year,Mango,12003.0,57320.0
98992,Kerala,KANNUR,2002,Whole Year,Other Fresh Fruits,900.0,0.0
98993,Kerala,KANNUR,2002,Whole Year,other oilseeds,124.0,0.0
98994,Kerala,KANNUR,2002,Whole Year,Other Vegetables,1802.0,0.0
98995,Kerala,KANNUR,2002,Whole Year,Papaya,1741.0,9325.0
98996,Kerala,KANNUR,2002,Whole Year,Pineapple,349.0,2002.0
98997,Kerala,KANNUR,2002,Whole Year,Rubber,34085.0,40658.0
98998,Kerala,KANNUR,2002,Whole Year,Snak Guard,6.0,0.0
98999,Kerala,KANNUR,2002,Whole Year,Sugarcane,5.0,810.0
99000,Kerala,KANNUR,2002,Whole Year,Sweet potato,33.0,375.0
99001,Kerala,KANNUR,2002,Whole Year,Tapioca,3247.0,86223.0
99002,Kerala,KANNUR,2002,Whole Year,Turmeric,136.0,384.0
99003,Kerala,KANNUR,2002,Winter,Rice,4636.0,8455.0
99004,Kerala,KANNUR,2003,Autumn,Rice,5287.0,10147.0
99005,Kerala,KANNUR,2003,Kharif,Jowar,1.0,1.0
99006,Kerala,KANNUR,2003,Summer,Rice,191.0,202.0
99007,Kerala,KANNUR,2003,Whole Year,Arecanut,13489.0,14692.0
99008,Kerala,KANNUR,2003,Whole Year,Banana,2310.0,20157.0
99009,Kerala,KANNUR,2003,Whole Year,Bhindi,19.0,0.0
99010,Kerala,KANNUR,2003,Whole Year,Bitter Gourd,77.0,0.0
99011,Kerala,KANNUR,2003,Whole Year,Black pepper,22089.0,4078.0
99012,Kerala,KANNUR,2003,Whole Year,Brinjal,13.0,0.0
99013,Kerala,KANNUR,2003,Whole Year,Cardamom,128.0,
99014,Kerala,KANNUR,2003,Whole Year,Cashewnut,27817.0,25482.0
99015,Kerala,KANNUR,2003,Whole Year,Coconut,95278.0,597000000.0
99016,Kerala,KANNUR,2003,Whole Year,Drum Stick,1948.0,1403.0
99017,Kerala,KANNUR,2003,Whole Year,Dry ginger,166.0,518.0
99018,Kerala,KANNUR,2003,Whole Year,Jack Fruit,13584.0,50.0
99019,Kerala,KANNUR,2003,Whole Year,Mango,11354.0,60681.0
99020,Kerala,KANNUR,2003,Whole Year,Other Fresh Fruits,795.0,0.0
99021,Kerala,KANNUR,2003,Whole Year,Other Vegetables,1774.0,0.0
99022,Kerala,KANNUR,2003,Whole Year,Papaya,1774.0,9509.0
99023,Kerala,KANNUR,2003,Whole Year,Pineapple,244.0,1427.0
99024,Kerala,KANNUR,2003,Whole Year,Snak Guard,18.0,0.0
99025,Kerala,KANNUR,2003,Whole Year,Sugarcane,3.0,490.0
99026,Kerala,KANNUR,2003,Whole Year,Sweet potato,21.0,239.0
99027,Kerala,KANNUR,2003,Whole Year,Tapioca,2659.0,76064.0
99028,Kerala,KANNUR,2003,Whole Year,Turmeric,112.0,291.0
99029,Kerala,KANNUR,2003,Winter,Rice,3983.0,6169.0
99030,Kerala,KANNUR,2004,Autumn,Rice,4877.0,9257.0
99031,Kerala,KANNUR,2004,Kharif,Sesamum,1.0,
99032,Kerala,KANNUR,2004,Summer,Rice,118.0,149.0
99033,Kerala,KANNUR,2004,Whole Year,Arecanut,13776.0,14743.0
99034,Kerala,KANNUR,2004,Whole Year,Banana,2493.0,22089.0
99035,Kerala,KANNUR,2004,Whole Year,Black pepper,22727.0,4716.0
99036,Kerala,KANNUR,2004,Whole Year,Cardamom,128.0,
99037,Kerala,KANNUR,2004,Whole Year,Cashewnut,25681.0,25230.0
99038,Kerala,KANNUR,2004,Whole Year,Coconut,94518.0,642000000.0
99039,Kerala,KANNUR,2004,Whole Year,Dry ginger,149.0,529.0
99040,Kerala,KANNUR,2004,Whole Year,Sugarcane,4.0,650.0
99041,Kerala,KANNUR,2004,Whole Year,Sweet potato,27.0,307.0
99042,Kerala,KANNUR,2004,Whole Year,Tapioca,2607.0,66969.0
99043,Kerala,KANNUR,2004,Whole Year,Turmeric,146.0,389.0
99044,Kerala,KANNUR,2004,Winter,Rice,4107.0,7692.0
99045,Kerala,KANNUR,2005,Autumn,Rice,5302.0,9980.0
99046,Kerala,KANNUR,2005,Kharif,Jowar,1.0,
99047,Kerala,KANNUR,2005,Kharif,Sesamum,4.0,0.6
99048,Kerala,KANNUR,2005,Summer,Rice,82.0,89.0
99049,Kerala,KANNUR,2005,Whole Year,Arecanut,14104.0,16486.0
99050,Kerala,KANNUR,2005,Whole Year,Banana,2554.0,27532.0
99051,Kerala,KANNUR,2005,Whole Year,Black pepper,22659.0,5473.0
99052,Kerala,KANNUR,2005,Whole Year,Cardamom,128.0,
99053,Kerala,KANNUR,2005,Whole Year,Cashewnut,25066.0,29252.0
99054,Kerala,KANNUR,2005,Whole Year,Coconut,93934.0,692000000.0
99055,Kerala,KANNUR,2005,Whole Year,Dry ginger,76.0,279.0
99056,Kerala,KANNUR,2005,Whole Year,Sugarcane,8.0,780.0
99057,Kerala,KANNUR,2005,Whole Year,Sweet potato,38.0,432.0
99058,Kerala,KANNUR,2005,Whole Year,Tapioca,2442.0,63880.0
99059,Kerala,KANNUR,2005,Whole Year,Turmeric,104.0,304.0
99060,Kerala,KANNUR,2005,Winter,Rice,3839.0,7314.0
99061,Kerala,KANNUR,2006,Autumn,Rice,4602.0,8733.0
99062,Kerala,KANNUR,2006,Summer,Rice,98.0,120.0
99063,Kerala,KANNUR,2006,Whole Year,Arecanut,12806.0,14207.0
99064,Kerala,KANNUR,2006,Whole Year,Banana,2728.0,25124.0
99065,Kerala,KANNUR,2006,Whole Year,Black pepper,15068.0,3139.0
99066,Kerala,KANNUR,2006,Whole Year,Cardamom,128.0,
99067,Kerala,KANNUR,2006,Whole Year,Cashewnut,25191.0,30786.0
99068,Kerala,KANNUR,2006,Whole Year,Coconut,91393.0,640000000.0
99069,Kerala,KANNUR,2006,Whole Year,Dry ginger,160.0,697.0
99070,Kerala,KANNUR,2006,Whole Year,Sugarcane,2.0,30.0
99071,Kerala,KANNUR,2006,Whole Year,Sweet potato,40.0,455.0
99072,Kerala,KANNUR,2006,Whole Year,Tapioca,2102.0,60190.0
99073,Kerala,KANNUR,2006,Whole Year,Turmeric,163.0,570.0
99074,Kerala,KANNUR,2006,Winter,Rice,4142.0,8522.0
99075,Kerala,KANNUR,2007,Autumn,Rice,3470.0,6321.0
99076,Kerala,KANNUR,2007,Kharif,Sesamum,3.0,1.0
99077,Kerala,KANNUR,2007,Summer,Rice,121.0,189.0
99078,Kerala,KANNUR,2007,Whole Year,Arecanut,11262.0,10605.0
99079,Kerala,KANNUR,2007,Whole Year,Banana,2181.0,14353.0
99080,Kerala,KANNUR,2007,Whole Year,Black pepper,12533.0,1865.0
99081,Kerala,KANNUR,2007,Whole Year,Cardamom,128.0,
99082,Kerala,KANNUR,2007,Whole Year,Cashewnut,19366.0,25715.0
99083,Kerala,KANNUR,2007,Whole Year,Coconut,82223.0,554000000.0
99084,Kerala,KANNUR,2007,Whole Year,Dry ginger,95.0,393.0
99085,Kerala,KANNUR,2007,Whole Year,Sugarcane,2.0,50.0
99086,Kerala,KANNUR,2007,Whole Year,Sweet potato,27.0,307.0
99087,Kerala,KANNUR,2007,Whole Year,Tapioca,1831.0,52367.0
99088,Kerala,KANNUR,2007,Whole Year,Turmeric,138.0,451.0
99089,Kerala,KANNUR,2007,Winter,Rice,3641.0,7601.0
99090,Kerala,KANNUR,2008,Autumn,Rice,3723.0,6541.0
99091,Kerala,KANNUR,2008,Summer,Rice,118.0,192.0
99092,Kerala,KANNUR,2008,Whole Year,Arecanut,11520.0,14655.0
99093,Kerala,KANNUR,2008,Whole Year,Banana,2340.0,18192.0
99094,Kerala,KANNUR,2008,Whole Year,Black pepper,10211.0,2046.0
99095,Kerala,KANNUR,2008,Whole Year,Cardamom,128.0,
99096,Kerala,KANNUR,2008,Whole Year,Cashewnut,19372.0,20757.0
99097,Kerala,KANNUR,2008,Whole Year,Coconut,77705.0,500000000.0
99098,Kerala,KANNUR,2008,Whole Year,Dry ginger,108.0,532.0
99099,Kerala,KANNUR,2008,Whole Year,Sugarcane,40.0,7220.0
99100,Kerala,KANNUR,2008,Whole Year,Sweet potato,29.0,330.0
99101,Kerala,KANNUR,2008,Whole Year,Tapioca,2111.0,69013.0
99102,Kerala,KANNUR,2008,Whole Year,Turmeric,141.0,461.0
99103,Kerala,KANNUR,2008,Winter,Rice,3808.0,6904.0
99104,Kerala,KANNUR,2009,Autumn,Rice,4098.0,7843.0
99105,Kerala,KANNUR,2009,Summer,Rice,108.0,157.0
99106,Kerala,KANNUR,2009,Whole Year,Arecanut,10674.0,13516.0
99107,Kerala,KANNUR,2009,Whole Year,Banana,2566.0,18640.0
99108,Kerala,KANNUR,2009,Whole Year,Black pepper,9631.0,2505.0
99109,Kerala,KANNUR,2009,Whole Year,Cardamom,128.0,
99110,Kerala,KANNUR,2009,Whole Year,Cashewnut,19377.0,21595.0
99111,Kerala,KANNUR,2009,Whole Year,Coconut,78024.0,479000000.0
99112,Kerala,KANNUR,2009,Whole Year,Dry ginger,87.0,352.0
99113,Kerala,KANNUR,2009,Whole Year,Sugarcane,1.0,150.0
99114,Kerala,KANNUR,2009,Whole Year,Sweet potato,28.0,318.0
99115,Kerala,KANNUR,2009,Whole Year,Tapioca,2083.0,77740.0
99116,Kerala,KANNUR,2009,Whole Year,Turmeric,118.0,349.0
99117,Kerala,KANNUR,2009,Winter,Rice,2924.0,5843.0
99118,Kerala,KANNUR,2010,Autumn,Rice,3054.17,6536.19
99119,Kerala,KANNUR,2010,Summer,Rice,107.51,241.64
99120,Kerala,KANNUR,2010,Whole Year,Arecanut,11666.43,12018.1
99121,Kerala,KANNUR,2010,Whole Year,Banana,2371.63,19283.92
99122,Kerala,KANNUR,2010,Whole Year,Black pepper,9568.71,1739.63
99123,Kerala,KANNUR,2010,Whole Year,Cashewnut,17294.71,22521.87
99124,Kerala,KANNUR,2010,Whole Year,Coconut,76916.76,528790000.0
99125,Kerala,KANNUR,2010,Whole Year,Dry ginger,76.61,387.11
99126,Kerala,KANNUR,2010,Whole Year,Sugarcane,1.24,175.19
99127,Kerala,KANNUR,2010,Whole Year,Tapioca,1818.66,64802.22
99128,Kerala,KANNUR,2010,Whole Year,Turmeric,94.5,350.19
99129,Kerala,KANNUR,2010,Winter,Rice,3176.82,6530.49
99130,Kerala,KANNUR,2011,Autumn,Rice,2516.78,5093.77
99131,Kerala,KANNUR,2011,Summer,Rice,95.92,199.38
99132,Kerala,KANNUR,2011,Whole Year,Arecanut,10687.29,13925.23
99133,Kerala,KANNUR,2011,Whole Year,Banana,2103.78,18292.24
99134,Kerala,KANNUR,2011,Whole Year,Black pepper,4960.73,1928.49
99135,Kerala,KANNUR,2011,Whole Year,Cardamom,128.0,
99136,Kerala,KANNUR,2011,Whole Year,Cashewnut,23190.1,24205.48
99137,Kerala,KANNUR,2011,Whole Year,Coconut,90350.48,644511000.0
99138,Kerala,KANNUR,2011,Whole Year,Dry ginger,76.41,360.19
99139,Kerala,KANNUR,2011,Whole Year,Potato,29.0,330.0
99140,Kerala,KANNUR,2011,Whole Year,Sugarcane,2.58,296.7
99141,Kerala,KANNUR,2011,Whole Year,Tapioca,1775.81,68253.15
99142,Kerala,KANNUR,2011,Whole Year,Turmeric,125.9,460.44
99143,Kerala,KANNUR,2011,Winter,Rice,3126.88,6876.57
99144,Kerala,KANNUR,2012,Autumn,Rice,3618.0,7926.0
99145,Kerala,KANNUR,2012,Summer,Rice,56.0,101.0
99146,Kerala,KANNUR,2012,Whole Year,Arecanut,10649.0,13529.0
99147,Kerala,KANNUR,2012,Whole Year,Arhar/Tur,1.0,1.0
99148,Kerala,KANNUR,2012,Whole Year,Banana,2086.0,17936.0
99149,Kerala,KANNUR,2012,Whole Year,Black pepper,5018.0,2366.0
99150,Kerala,KANNUR,2012,Whole Year,Blackgram,115.0,
99151,Kerala,KANNUR,2012,Whole Year,Cardamom,128.0,
99152,Kerala,KANNUR,2012,Whole Year,Cashewnut,22585.0,26333.0
99153,Kerala,KANNUR,2012,Whole Year,Coconut,86818.0,567000000.0
99154,Kerala,KANNUR,2012,Whole Year,Cowpea(Lobia),79.0,
99155,Kerala,KANNUR,2012,Whole Year,Drum Stick,1623.0,1306.0
99156,Kerala,KANNUR,2012,Whole Year,Dry ginger,66.0,289.0
99157,Kerala,KANNUR,2012,Whole Year,Horse-gram,6.0,
99158,Kerala,KANNUR,2012,Whole Year,Jack Fruit,8447.0,
99159,Kerala,KANNUR,2012,Whole Year,Mango,7797.0,37126.0
99160,Kerala,KANNUR,2012,Whole Year,Moong(Green Gram),42.0,
99161,Kerala,KANNUR,2012,Whole Year,Papaya,1736.0,12849.0
99162,Kerala,KANNUR,2012,Whole Year,Pineapple,113.0,737.0
99163,Kerala,KANNUR,2012,Whole Year,Pump Kin,60.0,
99164,Kerala,KANNUR,2012,Whole Year,Sugarcane,4.0,45.0
99165,Kerala,KANNUR,2012,Whole Year,Sweet potato,24.0,254.0
99166,Kerala,KANNUR,2012,Whole Year,Tapioca,1751.0,64224.0
99167,Kerala,KANNUR,2012,Whole Year,Turmeric,148.0,497.0
99168,Kerala,KANNUR,2012,Winter,Rice,3010.0,6210.0
99169,Kerala,KANNUR,2013,Autumn,Rice,2684.0,5908.0
99170,Kerala,KANNUR,2013,Summer,Rice,20.0,46.0
99171,Kerala,KANNUR,2013,Whole Year,Arecanut,9959.0,12103.0
99172,Kerala,KANNUR,2013,Whole Year,Arhar/Tur,1.0,1.0
99173,Kerala,KANNUR,2013,Whole Year,Banana,1986.0,17663.0
99174,Kerala,KANNUR,2013,Whole Year,Black pepper,4765.0,1881.0
99175,Kerala,KANNUR,2013,Whole Year,Blackgram,246.0,
99176,Kerala,KANNUR,2013,Whole Year,Cashewnut,21238.0,20984.0
99177,Kerala,KANNUR,2013,Whole Year,Coconut,85063.0,574000000.0
99178,Kerala,KANNUR,2013,Whole Year,Cowpea(Lobia),201.0,
99179,Kerala,KANNUR,2013,Whole Year,Drum Stick,1695.0,1364.0
99180,Kerala,KANNUR,2013,Whole Year,Dry ginger,43.0,182.0
99181,Kerala,KANNUR,2013,Whole Year,Horse-gram,3.0,
99182,Kerala,KANNUR,2013,Whole Year,Mango,7668.0,37622.0
99183,Kerala,KANNUR,2013,Whole Year,Moong(Green Gram),32.0,
99184,Kerala,KANNUR,2013,Whole Year,Pump Kin,45.0,
99185,Kerala,KANNUR,2013,Whole Year,Sugarcane,1.0,9.0
99186,Kerala,KANNUR,2013,Whole Year,Sweet potato,26.0,286.0
99187,Kerala,KANNUR,2013,Whole Year,Tapioca,1553.0,60042.0
99188,Kerala,KANNUR,2013,Whole Year,Turmeric,101.0,295.0
99189,Kerala,KANNUR,2013,Winter,Rice,2376.0,5339.0
99190,Kerala,KANNUR,2014,Autumn,Rice,2638.0,5905.0
99191,Kerala,KANNUR,2014,Summer,Rice,11.0,25.0
99192,Kerala,KANNUR,2014,Whole Year,Arecanut,9180.0,10660.0
99193,Kerala,KANNUR,2014,Whole Year,Banana,2298.0,19593.0
99194,Kerala,KANNUR,2014,Whole Year,Black pepper,4626.0,2146.0
99195,Kerala,KANNUR,2014,Whole Year,Blackgram,240.0,
99196,Kerala,KANNUR,2014,Whole Year,Cashewnut,20351.0,18570.0
99197,Kerala,KANNUR,2014,Whole Year,Coconut,85807.0,533000000.0
99198,Kerala,KANNUR,2014,Whole Year,Cowpea(Lobia),182.0,
99199,Kerala,KANNUR,2014,Whole Year,Dry ginger,55.0,248.0
99200,Kerala,KANNUR,2014,Whole Year,Horse-gram,10.0,
99201,Kerala,KANNUR,2014,Whole Year,Moong(Green Gram),65.0,
99202,Kerala,KANNUR,2014,Whole Year,Pump Kin,83.0,
99203,Kerala,KANNUR,2014,Whole Year,Sesamum,1.0,0.33
99204,Kerala,KANNUR,2014,Whole Year,Sugarcane,3.43,46.0
99205,Kerala,KANNUR,2014,Whole Year,Sweet potato,32.0,353.0
99206,Kerala,KANNUR,2014,Whole Year,Tapioca,2127.0,85880.0
99207,Kerala,KANNUR,2014,Whole Year,Turmeric,135.0,479.0
99208,Kerala,KANNUR,2014,Winter,Rice,2306.0,5234.0
99209,Kerala,KASARAGOD,1997,Whole Year,Arecanut,9170.0,13737.0
99210,Kerala,KASARAGOD,1997,Whole Year,Black pepper,3947.0,793.0
99211,Kerala,KASARAGOD,1997,Whole Year,Cashewnut,13643.0,9487.0
99212,Kerala,KASARAGOD,1997,Whole Year,Coconut,41011.0,227000.0
99213,Kerala,KASARAGOD,1997,Whole Year,Tapioca,493.0,10554.0
99214,Kerala,KASARAGOD,1998,Autumn,Rice,4806.0,10048.0
99215,Kerala,KASARAGOD,1998,Summer,Rice,261.0,366.0
99216,Kerala,KASARAGOD,1998,Whole Year,Arecanut,10832.0,17899.0
99217,Kerala,KASARAGOD,1998,Whole Year,Banana,727.0,9427.0
99218,Kerala,KASARAGOD,1998,Whole Year,Black pepper,6199.0,1287.0
99219,Kerala,KASARAGOD,1998,Whole Year,Cardamom,515.0,
99220,Kerala,KASARAGOD,1998,Whole Year,Cashewnut,21801.0,6605.0
99221,Kerala,KASARAGOD,1998,Whole Year,Coconut,48596.0,337000000.0
99222,Kerala,KASARAGOD,1998,Whole Year,Dry chillies,138.0,129.0
99223,Kerala,KASARAGOD,1998,Whole Year,Dry ginger,46.0,182.0
99224,Kerala,KASARAGOD,1998,Whole Year,Sugarcane,2.0,40.0
99225,Kerala,KASARAGOD,1998,Whole Year,Sweet potato,116.0,2116.0
99226,Kerala,KASARAGOD,1998,Whole Year,Tapioca,1092.0,27847.0
99227,Kerala,KASARAGOD,1998,Whole Year,Tobacco,41.0,228.0
99228,Kerala,KASARAGOD,1998,Whole Year,Turmeric,39.0,67.0
99229,Kerala,KASARAGOD,1998,Winter,Rice,2941.0,5617.0
99230,Kerala,KASARAGOD,1999,Autumn,Rice,4749.0,9280.0
99231,Kerala,KASARAGOD,1999,Kharif,Sesamum,26.0,14.0
99232,Kerala,KASARAGOD,1999,Summer,Rice,217.0,426.0
99233,Kerala,KASARAGOD,1999,Whole Year,Arecanut,12738.0,25032.0
99234,Kerala,KASARAGOD,1999,Whole Year,Banana,792.0,8778.0
99235,Kerala,KASARAGOD,1999,Whole Year,Black pepper,7051.0,1568.0
99236,Kerala,KASARAGOD,1999,Whole Year,Cardamom,515.0,1.0
99237,Kerala,KASARAGOD,1999,Whole Year,Cashewnut,19962.0,10530.0
99238,Kerala,KASARAGOD,1999,Whole Year,Coconut,56183.0,364000000.0
99239,Kerala,KASARAGOD,1999,Whole Year,Dry chillies,149.0,139.0
99240,Kerala,KASARAGOD,1999,Whole Year,Dry ginger,129.0,495.0
99241,Kerala,KASARAGOD,1999,Whole Year,Sugarcane,2.0,70.0
99242,Kerala,KASARAGOD,1999,Whole Year,Sweet potato,78.0,1423.0
99243,Kerala,KASARAGOD,1999,Whole Year,Tapioca,1280.0,25479.0
99244,Kerala,KASARAGOD,1999,Whole Year,Tobacco,44.0,245.0
99245,Kerala,KASARAGOD,1999,Whole Year,Turmeric,70.0,120.0
99246,Kerala,KASARAGOD,1999,Winter,Rice,3420.0,6290.0
99247,Kerala,KASARAGOD,2000,Autumn,Rice,5200.0,9978.0
99248,Kerala,KASARAGOD,2000,Kharif,Sesamum,4.0,
99249,Kerala,KASARAGOD,2000,Summer,Rice,285.0,514.0
99250,Kerala,KASARAGOD,2000,Whole Year,Arecanut,13515.0,26359.0
99251,Kerala,KASARAGOD,2000,Whole Year,Banana,983.0,8493.0
99252,Kerala,KASARAGOD,2000,Whole Year,Black pepper,6229.0,1226.0
99253,Kerala,KASARAGOD,2000,Whole Year,Cardamom,515.0,
99254,Kerala,KASARAGOD,2000,Whole Year,Cashewnut,20448.0,18415.0
99255,Kerala,KASARAGOD,2000,Whole Year,Coconut,59073.0,469000000.0
99256,Kerala,KASARAGOD,2000,Whole Year,Dry ginger,139.0,444.0
99257,Kerala,KASARAGOD,2000,Whole Year,Sugarcane,3.0,110.0
99258,Kerala,KASARAGOD,2000,Whole Year,Sweet potato,66.0,1204.0
99259,Kerala,KASARAGOD,2000,Whole Year,Tapioca,1373.0,27755.0
99260,Kerala,KASARAGOD,2000,Whole Year,Tobacco,213.0,1186.0
99261,Kerala,KASARAGOD,2000,Whole Year,Turmeric,87.0,186.0
99262,Kerala,KASARAGOD,2000,Winter,Rice,3673.0,6992.0
99263,Kerala,KASARAGOD,2001,Autumn,Rice,4602.0,10052.0
99264,Kerala,KASARAGOD,2001,Kharif,Jowar,2.0,1.0
99265,Kerala,KASARAGOD,2001,Summer,Rice,195.0,326.0
99266,Kerala,KASARAGOD,2001,Whole Year,Arecanut,14579.0,21813.0
99267,Kerala,KASARAGOD,2001,Whole Year,Banana,750.0,6442.0
99268,Kerala,KASARAGOD,2001,Whole Year,Black pepper,6478.0,1376.0
99269,Kerala,KASARAGOD,2001,Whole Year,Cardamom,515.0,
99270,Kerala,KASARAGOD,2001,Whole Year,Cashewnut,19936.0,21996.0
99271,Kerala,KASARAGOD,2001,Whole Year,Coconut,57285.0,438000000.0
99272,Kerala,KASARAGOD,2001,Whole Year,Dry ginger,158.0,591.0
99273,Kerala,KASARAGOD,2001,Whole Year,Rubber,22348.0,24125.0
99274,Kerala,KASARAGOD,2001,Whole Year,Sweet potato,107.0,1952.0
99275,Kerala,KASARAGOD,2001,Whole Year,Tapioca,1326.0,30136.0
99276,Kerala,KASARAGOD,2001,Whole Year,Tobacco,71.0,395.0
99277,Kerala,KASARAGOD,2001,Whole Year,Turmeric,89.0,223.0
99278,Kerala,KASARAGOD,2001,Winter,Rice,2616.0,5259.0
99279,Kerala,KASARAGOD,2002,Autumn,Rice,4408.0,10094.0
99280,Kerala,KASARAGOD,2002,Summer,Rice,148.0,250.0
99281,Kerala,KASARAGOD,2002,Whole Year,Arecanut,15183.0,30363.0
99282,Kerala,KASARAGOD,2002,Whole Year,Banana,764.0,7690.0
99283,Kerala,KASARAGOD,2002,Whole Year,Bhindi,29.0,0.0
99284,Kerala,KASARAGOD,2002,Whole Year,Bitter Gourd,41.0,0.0
99285,Kerala,KASARAGOD,2002,Whole Year,Black pepper,6948.0,2052.0
99286,Kerala,KASARAGOD,2002,Whole Year,Brinjal,10.0,0.0
99287,Kerala,KASARAGOD,2002,Whole Year,Cardamom,515.0,
99288,Kerala,KASARAGOD,2002,Whole Year,Cashewnut,20218.0,20737.0
99289,Kerala,KASARAGOD,2002,Whole Year,Cashewnut Raw,20218.0,20737.0
99290,Kerala,KASARAGOD,2002,Whole Year,Coconut,56236.0,409000000.0
99291,Kerala,KASARAGOD,2002,Whole Year,Drum Stick,687.0,1028.0
99292,Kerala,KASARAGOD,2002,Whole Year,Dry ginger,147.0,545.0
99293,Kerala,KASARAGOD,2002,Whole Year,Jack Fruit,2745.0,12.0
99294,Kerala,KASARAGOD,2002,Whole Year,Mango,3041.0,15692.0
99295,Kerala,KASARAGOD,2002,Whole Year,Other Fresh Fruits,650.0,0.0
99296,Kerala,KASARAGOD,2002,Whole Year,other oilseeds,50.0,0.0
99297,Kerala,KASARAGOD,2002,Whole Year,Other Vegetables,1075.0,0.0
99298,Kerala,KASARAGOD,2002,Whole Year,Papaya,636.0,3914.0
99299,Kerala,KASARAGOD,2002,Whole Year,Pineapple,88.0,774.0
99300,Kerala,KASARAGOD,2002,Whole Year,Rubber,22420.0,25795.0
99301,Kerala,KASARAGOD,2002,Whole Year,Snak Guard,5.0,0.0
99302,Kerala,KASARAGOD,2002,Whole Year,Sugarcane,6.0,220.0
99303,Kerala,KASARAGOD,2002,Whole Year,Sweet potato,175.0,3193.0
99304,Kerala,KASARAGOD,2002,Whole Year,Tapioca,1148.0,27417.0
99305,Kerala,KASARAGOD,2002,Whole Year,Tobacco,90.0,501.0
99306,Kerala,KASARAGOD,2002,Whole Year,Turmeric,68.0,162.0
99307,Kerala,KASARAGOD,2002,Winter,Rice,2640.0,5300.0
99308,Kerala,KASARAGOD,2003,Autumn,Rice,3756.0,9315.0
99309,Kerala,KASARAGOD,2003,Kharif,Jowar,3.0,1.0
99310,Kerala,KASARAGOD,2003,Kharif,Small millets,5.0,3.0
